Species,Replicate,Dose,Time_h,RawOD
KT2440,1,1,34.25,4.920640457
KT2440,1,0,34.25,4.427686651
KT2440,2,90,34.25,0.064275227
KT2440,2,70,34.25,0.041168017
KT2440,2,50,34.25,0.056572824
KT2440,2,25,34.25,0.029614412
KT2440,2,20,34.25,0.10751836
KT2440,2,15,34.25,3.669064048
KT2440,2,10,34.25,6.17228098
KT2440,2,5,34.25,5.948911287
KT2440,2,2,34.25,5.868036053
KT2440,2,1,34.25,5.902696868
KT2440,2,0,34.25,5.440552674
KT2440,3,90,34.25,0.083531235
KT2440,3,70,34.25,0.064275227
KT2440,3,50,34.25,0.083531235
KT2440,3,25,34.25,0.041168017
KT2440,3,20,34.25,0.085118702
KT2440,3,15,34.25,3.857221178
KT2440,3,10,34.25,6.19538819
KT2440,3,5,34.25,5.891143263
KT2440,3,2,34.25,5.83722644
KT2440,3,1,34.25,5.86033365
KT2440,3,0,34.25,5.544535118
KT2440,1,90,34.5,0.064275227
KT2440,1,70,34.5,0.04887042
KT2440,1,50,34.5,0.056572824
KT2440,1,25,34.5,0.033465614
KT2440,1,20,34.5,0.55999146
KT2440,1,15,34.5,3.028433817
KT2440,1,10,34.5,3.830750401
KT2440,1,5,34.5,4.493157078
KT2440,1,2,34.5,4.851318828
KT2440,1,1,34.5,4.859021231
KT2440,1,0,34.5,4.40072824
KT2440,2,90,34.5,0.064275227
KT2440,2,70,34.5,0.041168017
KT2440,2,50,34.5,0.052721622
KT2440,2,25,34.5,0.029614412
KT2440,2,20,34.5,0.111998292
KT2440,2,15,34.5,3.669064048
KT2440,2,10,34.5,6.164578577
KT2440,2,5,34.5,5.941208884
KT2440,2,2,34.5,5.871887255
KT2440,2,1,34.5,5.910399271
KT2440,2,0,34.5,5.38278465
KT2440,3,90,34.5,0.083531235
KT2440,3,70,34.5,0.068126428
KT2440,3,50,34.5,0.087382437
KT2440,3,25,34.5,0.041168017
KT2440,3,20,34.5,0.089598634
KT2440,3,15,34.5,3.870660973
KT2440,3,10,34.5,6.199239392
KT2440,3,5,34.5,5.887292061
KT2440,3,2,34.5,5.825672835
KT2440,3,1,34.5,5.856482448
KT2440,3,0,34.5,5.517576707
KT2440,1,90,34.75,0.083531235
KT2440,1,70,34.75,0.04887042
KT2440,1,50,34.75,0.060424025
KT2440,1,25,34.75,0.033465614
KT2440,1,20,34.75,0.600310845
KT2440,1,15,34.75,3.028433817
KT2440,1,10,34.75,3.80379199
KT2440,1,5,34.75,4.485454675
KT2440,1,2,34.75,4.828211618
KT2440,1,1,34.75,4.751187586
KT2440,1,0,34.75,4.393025837
KT2440,2,90,34.75,0.064275227
KT2440,2,70,34.75,0.041168017
KT2440,2,50,34.75,0.052721622
KT2440,2,25,34.75,0.029614412
KT2440,2,20,34.75,0.120958155
KT2440,2,15,34.75,3.673543979
KT2440,2,10,34.75,6.168429779
KT2440,2,5,34.75,5.937357682
KT2440,2,2,34.75,5.871887255
KT2440,2,1,34.75,5.891143263
KT2440,2,0,34.75,5.317314223
KT2440,3,90,34.75,0.083531235
KT2440,3,70,34.75,0.07197763
KT2440,3,50,34.75,0.079680033
KT2440,3,25,34.75,0.041168017
KT2440,3,20,34.75,0.089598634
KT2440,3,15,34.75,3.875140905
KT2440,3,10,34.75,6.206941795
KT2440,3,5,34.75,5.887292061
KT2440,3,2,34.75,5.825672835
KT2440,3,1,34.75,5.86033365
KT2440,3,0,34.75,5.509874303
KT2440,1,90,35,0.056440024
KT2440,1,70,35,0.04873762
KT2440,1,50,35,0.056440024
KT2440,1,25,35,0.033332814
KT2440,1,20,35,0.640630231
KT2440,1,15,35,3.023953885
KT2440,1,10,35,3.795956787
KT2440,1,5,35,4.431405053
KT2440,1,2,35,4.789566802
KT2440,1,1,35,4.674030754
KT2440,1,0,35,4.365934625
KT2440,2,90,35,0.064142427
KT2440,2,70,35,0.041035217
KT2440,2,50,35,0.04873762
KT2440,2,25,35,0.029481612
KT2440,2,20,35,0.125438087
KT2440,2,15,35,3.682503843
KT2440,2,10,35,6.156743374
KT2440,2,5,35,5.93337368
KT2440,2,2,35,5.871754455
KT2440,2,1,35,5.844796043
KT2440,2,0,35,5.278669407
KT2440,3,90,35,0.083398435
KT2440,3,70,35,0.067993628
KT2440,3,50,35,0.079547233
KT2440,3,25,35,0.041035217
KT2440,3,20,35,0.094078565
KT2440,3,15,35,3.8885807
KT2440,3,10,35,6.202957793
KT2440,3,5,35,5.891010463
KT2440,3,2,35,5.810135229
KT2440,3,1,35,5.852498447
KT2440,3,0,35,5.498187899
KT2440,1,90,35.25,0.052456022
KT2440,1,70,35.25,0.04860482
KT2440,1,50,35.25,0.056307224
KT2440,1,25,35.25,0.033200014
KT2440,1,20,35.25,0.680949616
KT2440,1,15,35.25,3.023953885
KT2440,1,10,35.25,3.784270382
KT2440,1,5,35.25,4.40046264
KT2440,1,2,35.25,4.747070785
KT2440,1,1,35.25,4.539105898
KT2440,1,0,35.25,4.358099422
KT2440,2,90,35.25,0.064009627
KT2440,2,70,35.25,0.040902417
KT2440,2,50,35.25,0.052456022
KT2440,2,25,35.25,0.029348812
KT2440,2,20,35.25,0.129918019
KT2440,2,15,35.25,3.686983774
KT2440,2,10,35.25,6.183568985
KT2440,2,5,35.25,5.937092082
KT2440,2,2,35.25,5.879324058
KT2440,2,1,35.25,5.825407235
KT2440,2,0,35.25,5.216917381
KT2440,3,90,35.25,0.083265635
KT2440,3,70,35.25,0.067860828
KT2440,3,50,35.25,0.079414433
KT2440,3,25,35.25,0.040902417
KT2440,3,20,35.25,0.098558497
KT2440,3,15,35.25,3.893060632
KT2440,3,10,35.25,6.222081001
KT2440,3,5,35.25,5.898580066
KT2440,3,2,35.25,5.81385363
KT2440,3,1,35.25,5.867770453
KT2440,3,0,35.25,5.451840679
KT2440,1,90,35.5,0.064275227
KT2440,1,70,35.5,0.04887042
KT2440,1,50,35.5,0.056572824
KT2440,1,25,35.5,0.033465614
KT2440,1,20,35.5,0.725748932
KT2440,1,15,35.5,3.014994022
KT2440,1,10,35.5,3.769131176
KT2440,1,5,35.5,4.37762103
KT2440,1,2,35.5,4.701121965
KT2440,1,1,35.5,4.535520296
KT2440,1,0,35.5,4.346811417
KT2440,2,90,35.5,0.064275227
KT2440,2,70,35.5,0.041168017
KT2440,2,50,35.5,0.04887042
KT2440,2,25,35.5,0.029614412
KT2440,2,20,35.5,0.138877882
KT2440,2,15,35.5,3.691463706
KT2440,2,10,35.5,6.183834585
KT2440,2,5,35.5,5.937357682
KT2440,2,2,35.5,5.898845666
KT2440,2,1,35.5,5.825672835
KT2440,2,0,35.5,5.159414957
KT2440,3,90,35.5,0.083531235
KT2440,3,70,35.5,0.064275227
KT2440,3,50,35.5,0.07197763
KT2440,3,25,35.5,0.041168017
KT2440,3,20,35.5,0.103038429
KT2440,3,15,35.5,3.902020495
KT2440,3,10,35.5,6.222346601
KT2440,3,5,35.5,5.906548069
KT2440,3,2,35.5,5.821821634
KT2440,3,1,35.5,5.871887255
KT2440,3,0,35.5,5.409743062
KT2440,1,90,35.75,0.102787243
KT2440,1,70,35.75,0.04887042
KT2440,1,50,35.75,0.060424025
KT2440,1,25,35.75,0.033465614
KT2440,1,20,35.75,0.770548249
KT2440,1,15,35.75,3.014994022
KT2440,1,10,35.75,3.753726369
KT2440,1,5,35.75,4.358365022
KT2440,1,2,35.75,4.651056344
KT2440,1,1,35.75,4.477752272
KT2440,1,0,35.75,4.323704208
KT2440,2,90,35.75,0.064275227
KT2440,2,70,35.75,0.041168017
KT2440,2,50,35.75,0.052721622
KT2440,2,25,35.75,0.029614412
KT2440,2,20,35.75,0.143357814
KT2440,2,15,35.75,3.700423569
KT2440,2,10,35.75,6.19538819
KT2440,2,5,35.75,5.941208884
KT2440,2,2,35.75,5.910399271
KT2440,2,1,35.75,5.821821634
KT2440,2,0,35.75,5.090093328
KT2440,3,90,35.75,0.083531235
KT2440,3,70,35.75,0.064275227
KT2440,3,50,35.75,0.075828832
KT2440,3,25,35.75,0.041168017
KT2440,3,20,35.75,0.10751836
KT2440,3,15,35.75,3.91546029
KT2440,3,10,35.75,6.237751408
KT2440,3,5,35.75,5.910399271
KT2440,3,2,35.75,5.821821634
KT2440,3,1,35.75,5.879589658
KT2440,3,0,35.75,5.367379844
KT2440,1,90,36,0.060424025
KT2440,1,70,36,0.04887042
KT2440,1,50,36,0.060424025
KT2440,1,25,36,0.033465614
KT2440,1,20,36,0.815347566
KT2440,1,15,36,3.01051409
KT2440,1,10,36,3.722916756
KT2440,1,5,36,4.342960216
KT2440,1,2,36,4.543222699
KT2440,1,1,36,4.454645062
KT2440,1,0,36,4.308299401
KT2440,2,90,36,0.064275227
KT2440,2,70,36,0.041168017
KT2440,2,50,36,0.052721622
KT2440,2,25,36,0.029614412
KT2440,2,20,36,0.147837746
KT2440,2,15,36,3.700423569
KT2440,2,10,36,6.168429779
KT2440,2,5,36,5.933506481
KT2440,2,2,36,5.929655279
KT2440,2,1,36,5.817970432
KT2440,2,0,36,5.005366893
KT2440,3,90,36,0.083531235
KT2440,3,70,36,0.064275227
KT2440,3,50,36,0.075828832
KT2440,3,25,36,0.041168017
KT2440,3,20,36,0.10751836
KT2440,3,15,36,3.91546029
KT2440,3,10,36,6.237751408
KT2440,3,5,36,5.902696868
KT2440,3,2,36,5.817970432
KT2440,3,1,36,5.875738456
KT2440,3,0,36,5.359677441
KT2440,1,90,36.25,0.060291225
KT2440,1,70,36.25,0.04873762
KT2440,1,50,36.25,0.060291225
KT2440,1,25,36.25,0.033332814
KT2440,1,20,36.25,0.864626815
KT2440,1,15,36.25,3.006034159
KT2440,1,10,36.25,3.699676747
KT2440,1,5,36.25,4.323571407
KT2440,1,2,36.25,4.454512262
KT2440,1,1,36.25,4.442958657
KT2440,1,0,36.25,4.296612996
KT2440,2,90,36.25,0.064142427
KT2440,2,70,36.25,0.041035217
KT2440,2,50,36.25,0.052588822
KT2440,2,25,36.25,0.029481612
KT2440,2,20,36.25,0.156797609
KT2440,2,15,36.25,3.704903501
KT2440,2,10,36.25,6.145189769
KT2440,2,5,36.25,5.921820076
KT2440,2,2,36.25,5.937224882
KT2440,2,1,36.25,5.810135229
KT2440,2,0,36.25,4.916656455
KT2440,3,90,36.25,0.083398435
KT2440,3,70,36.25,0.060291225
KT2440,3,50,36.25,0.075696032
KT2440,3,25,36.25,0.041035217
KT2440,3,20,36.25,0.111998292
KT2440,3,15,36.25,3.924420154
KT2440,3,10,36.25,6.229916204
KT2440,3,5,36.25,5.887159261
KT2440,3,2,36.25,5.817837632
KT2440,3,1,36.25,5.867903253
KT2440,3,0,36.25,5.301776616
KT2440,1,90,36.5,0.064142427
KT2440,1,70,36.5,0.04873762
KT2440,1,50,36.5,0.060291225
KT2440,1,25,36.5,0.033332814
KT2440,1,20,36.5,0.913906063
KT2440,1,15,36.5,3.001554227
KT2440,1,10,36.5,3.695825545
KT2440,1,5,36.5,4.312017803
KT2440,1,2,36.5,4.435256254
KT2440,1,1,36.5,4.435256254
KT2440,1,0,36.5,4.269654585
KT2440,2,90,36.5,0.064142427
KT2440,2,70,36.5,0.041035217
KT2440,2,50,36.5,0.052588822
KT2440,2,25,36.5,0.029481612
KT2440,2,20,36.5,0.165757472
KT2440,2,15,36.5,3.704903501
KT2440,2,10,36.5,6.129784963
KT2440,2,5,36.5,5.917968874
KT2440,2,2,36.5,5.944927285
KT2440,2,1,36.5,5.802432826
KT2440,2,0,36.5,4.889698044
KT2440,3,90,36.5,0.083398435
KT2440,3,70,36.5,0.07184483
KT2440,3,50,36.5,0.075696032
KT2440,3,25,36.5,0.044886419
KT2440,3,20,36.5,0.116478224
KT2440,3,15,36.5,3.924420154
KT2440,3,10,36.5,6.237618608
KT2440,3,5,36.5,5.88330806
KT2440,3,2,36.5,5.813986431
KT2440,3,1,36.5,5.86020085
KT2440,3,0,36.5,5.197794173
KT2440,1,90,36.75,0.056838424
KT2440,1,70,36.75,0.049136021
KT2440,1,50,36.75,0.064540827
KT2440,1,25,36.75,0.033731214
KT2440,1,20,36.75,0.95870538
KT2440,1,15,36.75,2.992594364
KT2440,1,10,36.75,3.676967937
KT2440,1,5,36.75,4.300862598
KT2440,1,2,36.75,4.408696243
KT2440,1,1,36.75,4.420249848
KT2440,1,0,36.75,4.273904187
KT2440,2,90,36.75,0.064540827
KT2440,2,70,36.75,0.041433617
KT2440,2,50,36.75,0.049136021
KT2440,2,25,36.75,0.029880012
KT2440,2,20,36.75,0.174717336
KT2440,2,15,36.75,3.700423569
KT2440,2,10,36.75,6.126332161
KT2440,2,5,36.75,5.922218476
KT2440,2,2,36.75,5.953028089
KT2440,2,1,36.75,5.798980024
KT2440,2,0,36.75,4.83232842
KT2440,3,90,36.75,0.079945633
KT2440,3,70,36.75,0.064540827
KT2440,3,50,36.75,0.079945633
KT2440,3,25,36.75,0.041433617
KT2440,3,20,36.75,0.125438087
KT2440,3,15,36.75,3.919940222
KT2440,3,10,36.75,6.257273016
KT2440,3,5,36.75,5.891408863
KT2440,3,2,36.75,5.833640839
KT2440,3,1,36.75,5.872152855
KT2440,3,0,36.75,5.136573347
KT2440,1,90,37,0.053252822
KT2440,1,70,37,0.049401621
KT2440,1,50,37,0.060955225
KT2440,1,25,37,0.033996814
KT2440,1,20,37,1.007984628
KT2440,1,15,37,2.992594364
KT2440,1,10,37,3.661828731
KT2440,1,5,37,4.289574593
KT2440,1,2,37,4.393557037
KT2440,1,1,37,4.408961843
KT2440,1,0,37,4.25876498
KT2440,2,90,37,0.064806427
KT2440,2,70,37,0.041699217
KT2440,2,50,37,0.049401621
KT2440,2,25,37,0.030145613
KT2440,2,20,37,0.183677199
KT2440,2,15,37,3.713863364
KT2440,2,10,37,6.115044156
KT2440,2,5,37,5.910930471
KT2440,2,2,37,5.949442487
KT2440,2,1,37,5.795394423
KT2440,2,0,37,4.73631398
KT2440,3,90,37,0.080211234
KT2440,3,70,37,0.060955225
KT2440,3,50,37,0.07250883
KT2440,3,25,37,0.041699217
KT2440,3,20,37,0.125438087
KT2440,3,15,37,3.937859949
KT2440,3,10,37,6.261389818
KT2440,3,5,37,5.887823261
KT2440,3,2,37,5.826204036
KT2440,3,1,37,5.864716052
KT2440,3,0,37,5.090624528
KT2440,1,90,37.25,0.056838424
KT2440,1,70,37.25,0.049136021
KT2440,1,50,37.25,0.060689625
KT2440,1,25,37.25,0.033731214
KT2440,1,20,37.25,1.052783945
KT2440,1,15,37.25,2.988114432
KT2440,1,10,37.25,3.642307123
KT2440,1,5,37.25,4.277755388
KT2440,1,2,37.25,4.374035429
KT2440,1,1,37.25,4.385589033
KT2440,1,0,37.25,4.227689767
KT2440,2,90,37.25,0.064540827
KT2440,2,70,37.25,0.041433617
KT2440,2,50,37.25,0.049136021
KT2440,2,25,37.25,0.029880012
KT2440,2,20,37.25,0.192637062
KT2440,2,15,37.25,3.718343296
KT2440,2,10,37.25,6.107076153
KT2440,2,5,37.25,5.902962468
KT2440,2,2,37.25,5.945325685
KT2440,2,1,37.25,5.795128823
KT2440,2,0,37.25,4.582000316
KT2440,3,90,37.25,0.079945633
KT2440,3,70,37.25,0.064540827
KT2440,3,50,37.25,0.083796835
KT2440,3,25,37.25,0.041433617
KT2440,3,20,37.25,0.13439795
KT2440,3,15,37.25,3.946819812
KT2440,3,10,37.25,6.257273016
KT2440,3,5,37.25,5.88370646
KT2440,3,2,37.25,5.825938436
KT2440,3,1,37.25,5.852896847
KT2440,3,0,37.25,5.028739702
KT2440,1,90,37.5,0.056705624
KT2440,1,70,37.5,0.04900322
KT2440,1,50,37.5,0.060556825
KT2440,1,25,37.5,0.033598414
KT2440,1,20,37.5,1.097583262
KT2440,1,15,37.5,2.9836345
KT2440,1,10,37.5,3.622918315
KT2440,1,5,37.5,4.266068983
KT2440,1,2,37.5,4.362349024
KT2440,1,1,37.5,4.373902629
KT2440,1,0,37.5,4.216003363
KT2440,2,90,37.5,0.060556825
KT2440,2,70,37.5,0.041300817
KT2440,2,50,37.5,0.04900322
KT2440,2,25,37.5,0.029747212
KT2440,2,20,37.5,0.206076857
KT2440,2,15,37.5,3.718343296
KT2440,2,10,37.5,6.091538547
KT2440,2,5,37.5,5.891276063
KT2440,2,2,37.5,5.925936877
KT2440,2,1,37.5,5.775740015
KT2440,2,0,37.5,4.574165112
KT2440,3,90,37.5,0.079812833
KT2440,3,70,37.5,0.064408027
KT2440,3,50,37.5,0.07211043
KT2440,3,25,37.5,0.041300817
KT2440,3,20,37.5,0.138877882
KT2440,3,15,37.5,3.946819812
KT2440,3,10,37.5,6.264842619
KT2440,3,5,37.5,5.875871256
KT2440,3,2,37.5,5.825805635
KT2440,3,1,37.5,5.841210442
KT2440,3,0,37.5,4.959285273
KT2440,1,90,37.75,0.04900322
KT2440,1,70,37.75,0.04900322
KT2440,1,50,37.75,0.060556825
KT2440,1,25,37.75,0.033598414
KT2440,1,20,37.75,1.142382579
KT2440,1,15,37.75,2.974674637
KT2440,1,10,37.75,3.603662307
KT2440,1,5,37.75,4.235259371
KT2440,1,2,37.75,4.346944217
KT2440,1,1,37.75,4.366200225
KT2440,1,0,37.75,4.204449758
KT2440,2,90,37.75,0.064408027
KT2440,2,70,37.75,0.041300817
KT2440,2,50,37.75,0.052854422
KT2440,2,25,37.75,0.029747212
KT2440,2,20,37.75,0.219516652
KT2440,2,15,37.75,3.713863364
KT2440,2,10,37.75,6.087687345
KT2440,2,5,37.75,5.902829668
KT2440,2,2,37.75,5.929788079
KT2440,2,1,37.75,5.771888813
KT2440,2,0,37.75,4.562611507
KT2440,3,90,37.75,0.079812833
KT2440,3,70,37.75,0.064408027
KT2440,3,50,37.75,0.075961632
KT2440,3,25,37.75,0.045152019
KT2440,3,20,37.75,0.147837746
KT2440,3,15,37.75,3.946819812
KT2440,3,10,37.75,6.272545022
KT2440,3,5,37.75,5.879722458
KT2440,3,2,37.75,5.83735924
KT2440,3,1,37.75,5.848912845
KT2440,3,0,37.75,4.905368451
KT2440,1,90,38,0.060025625
KT2440,1,70,38,0.04847202
KT2440,1,50,38,0.060025625
KT2440,1,25,38,0.033067214
KT2440,1,20,38,1.182701964
KT2440,1,15,38,2.965714774
KT2440,1,10,38,3.591577501
KT2440,1,5,38,4.215472162
KT2440,1,2,38,4.342561815
KT2440,1,1,38,4.338710614
KT2440,1,0,38,4.169257743
KT2440,2,90,38,0.060025625
KT2440,2,70,38,0.040769617
KT2440,2,50,38,0.04847202
KT2440,2,25,38,0.029216012
KT2440,2,20,38,0.232956447
KT2440,2,15,38,3.709383433
KT2440,2,10,38,6.071751338
KT2440,2,5,38,5.894596064
KT2440,2,2,38,5.921554476
KT2440,2,1,38,5.752101605
KT2440,2,0,38,4.546675501
KT2440,3,90,38,0.079281633
KT2440,3,70,38,0.063876827
KT2440,3,50,38,0.079281633
KT2440,3,25,38,0.040769617
KT2440,3,20,38,0.152317677
KT2440,3,15,38,3.94233988
KT2440,3,10,38,6.275865024
KT2440,3,5,38,5.871488855
KT2440,3,2,38,5.83682804
KT2440,3,1,38,5.848381645
KT2440,3,0,38,4.847069226
KT2440,1,90,38.25,0.051659222
KT2440,1,70,38.25,0.04780802
KT2440,1,50,38.25,0.059361625
KT2440,1,25,38.25,0.032403214
KT2440,1,20,38.25,1.223021349
KT2440,1,15,38.25,2.961234842
KT2440,1,10,38.25,3.556252687
KT2440,1,5,38.25,4.199403356
KT2440,1,2,38.25,4.303385799
KT2440,1,1,38.25,4.318790605
KT2440,1,0,38.25,4.153188936
KT2440,2,90,38.25,0.059361625
KT2440,2,70,38.25,0.040105617
KT2440,2,50,38.25,0.051659222
KT2440,2,25,38.25,0.028552012
KT2440,2,20,38.25,0.246396243
KT2440,2,15,38.25,3.718343296
KT2440,2,10,38.25,6.040277725
KT2440,2,5,38.25,5.890080862
KT2440,2,2,38.25,5.928592878
KT2440,2,1,38.25,5.736032798
KT2440,2,0,38.25,4.538309097
KT2440,3,90,38.25,0.078617633
KT2440,3,70,38.25,0.059361625
KT2440,3,50,38.25,0.074766431
KT2440,3,25,38.25,0.040105617
KT2440,3,20,38.25,0.156797609
KT2440,3,15,38.25,3.951299744
KT2440,3,10,38.25,6.279052225
KT2440,3,5,38.25,5.870824854
KT2440,3,2,38.25,5.840015241
KT2440,3,1,38.25,5.840015241
KT2440,3,0,38.25,4.819446815
KT2440,1,90,38.5,0.04833922
KT2440,1,70,38.5,0.04833922
KT2440,1,50,38.5,0.056041623
KT2440,1,25,38.5,0.032934414
KT2440,1,20,38.5,1.258860803
KT2440,1,15,38.5,2.95675491
KT2440,1,10,38.5,3.552932685
KT2440,1,5,38.5,4.180678548
KT2440,1,2,38.5,4.296214596
KT2440,1,1,38.5,4.307768201
KT2440,1,0,38.5,4.149868935
KT2440,2,90,38.5,0.059892825
KT2440,2,70,38.5,0.040636817
KT2440,2,50,38.5,0.04833922
KT2440,2,25,38.5,0.029083212
KT2440,2,20,38.5,0.259836038
KT2440,2,15,38.5,3.722823228
KT2440,2,10,38.5,6.044660127
KT2440,2,5,38.5,5.863653651
KT2440,2,2,38.5,5.917570474
KT2440,2,1,38.5,5.721159192
KT2440,2,0,38.5,4.511881886
KT2440,3,90,38.5,0.079148833
KT2440,3,70,38.5,0.063744027
KT2440,3,50,38.5,0.07144643
KT2440,3,25,38.5,0.040636817
KT2440,3,20,38.5,0.165757472
KT2440,3,15,38.5,3.955779675
KT2440,3,10,38.5,6.279583425
KT2440,3,5,38.5,5.867504853
KT2440,3,2,38.5,5.840546442
KT2440,3,1,38.5,5.825141635
KT2440,3,0,38.5,4.742953983
KT2440,1,90,38.75,0.04794082
KT2440,1,70,38.75,0.04794082
KT2440,1,50,38.75,0.055643223
KT2440,1,25,38.75,0.032536014
KT2440,1,20,38.75,1.294700256
KT2440,1,15,38.75,2.952274979
KT2440,1,10,38.75,3.529427075
KT2440,1,5,38.75,4.168726543
KT2440,1,2,38.75,4.261155381
KT2440,1,1,38.75,4.291964994
KT2440,1,0,38.75,4.130214527
KT2440,2,90,38.75,0.059494425
KT2440,2,70,38.75,0.040238417
KT2440,2,50,38.75,0.04794082
KT2440,2,25,38.75,0.028684812
KT2440,2,20,38.75,0.277755764
KT2440,2,15,38.75,3.713863364
KT2440,2,10,38.75,6.025005719
KT2440,2,5,38.75,5.83629684
KT2440,2,2,38.75,5.928725679
KT2440,2,1,38.75,5.71690959
KT2440,2,0,38.75,4.511483486
KT2440,3,90,38.75,0.078750433
KT2440,3,70,38.75,0.07104803
KT2440,3,50,38.75,0.078750433
KT2440,3,25,38.75,0.036387215
KT2440,3,20,38.75,0.174717336
KT2440,3,15,38.75,3.955779675
KT2440,3,10,38.75,6.29073863
KT2440,3,5,38.75,5.867106453
KT2440,3,2,38.75,5.847850445
KT2440,3,1,38.75,5.817040832
KT2440,3,0,38.75,4.646275542
KT2440,1,90,39,0.043824018
KT2440,1,70,39,0.04767522
KT2440,1,50,39,0.055377623
KT2440,1,25,39,0.032270413
KT2440,1,20,39,1.326059778
KT2440,1,15,39,2.943315115
KT2440,1,10,39,3.506054266
KT2440,1,5,39,4.156907338
KT2440,1,2,39,4.25703858
KT2440,1,1,39,4.264740983
KT2440,1,0,39,4.106841717
KT2440,2,90,39,0.059228825
KT2440,2,70,39,0.039972817
KT2440,2,50,39,0.04767522
KT2440,2,25,39,0.028419212
KT2440,2,20,39,0.295675491
KT2440,2,15,39,3.713863364
KT2440,2,10,39,6.020888917
KT2440,2,5,39,5.832180038
KT2440,2,2,39,5.924608877
KT2440,2,1,39,5.705090385
KT2440,2,0,39,4.499664281
KT2440,3,90,39,0.078484833
KT2440,3,70,39,0.066931228
KT2440,3,50,39,0.082336034
KT2440,3,25,39,0.039972817
KT2440,3,20,39,0.179197267
KT2440,3,15,39,3.960259607
KT2440,3,10,39,6.282770627
KT2440,3,5,39,5.862989651
KT2440,3,2,39,5.851436046
KT2440,3,1,39,5.797519224
KT2440,3,0,39,4.534325096
KT2440,1,90,39.25,0.043824018
KT2440,1,70,39.25,0.04767522
KT2440,1,50,39.25,0.059228825
KT2440,1,25,39.25,0.032270413
KT2440,1,20,39.25,1.352939368
KT2440,1,15,39.25,2.934355252
KT2440,1,10,39.25,3.490649459
KT2440,1,5,39.25,4.126097725
KT2440,1,2,39.25,4.23393137
KT2440,1,1,39.25,4.264740983
KT2440,1,0,39.25,4.09143691
KT2440,2,90,39.25,0.059228825
KT2440,2,70,39.25,0.039972817
KT2440,2,50,39.25,0.051526422
KT2440,2,25,39.25,0.028419212
KT2440,2,20,39.25,0.313595218
KT2440,2,15,39.25,3.709383433
KT2440,2,10,39.25,6.009335312
KT2440,2,5,39.25,5.824477635
KT2440,2,2,39.25,5.905352869
KT2440,2,1,39.25,5.69353678
KT2440,2,0,39.25,4.488110676
KT2440,3,90,39.25,0.078484833
KT2440,3,70,39.25,0.059228825
KT2440,3,50,39.25,0.066931228
KT2440,3,25,39.25,0.036121615
KT2440,3,20,39.25,0.188157131
KT2440,3,15,39.25,3.955779675
KT2440,3,10,39.25,6.286621828
KT2440,3,5,39.25,5.862989651
KT2440,3,2,39.25,5.855287248
KT2440,3,1,39.25,5.78981682
KT2440,3,0,39.25,4.526622692
KT2440,1,90,39.5,0.039574417
KT2440,1,70,39.5,0.04727682
KT2440,1,50,39.5,0.054979223
KT2440,1,25,39.5,0.031872013
KT2440,1,20,39.5,1.375339026
KT2440,1,15,39.5,2.925395388
KT2440,1,10,39.5,3.513358269
KT2440,1,5,39.5,4.117996922
KT2440,1,2,39.5,4.221979365
KT2440,1,1,39.5,4.248937776
KT2440,1,0,39.5,4.079484905
KT2440,2,90,39.5,0.058830425
KT2440,2,70,39.5,0.039574417
KT2440,2,50,39.5,0.051128021
KT2440,2,25,39.5,0.028020812
KT2440,2,20,39.5,0.331514944
KT2440,2,15,39.5,3.700423569
KT2440,2,10,39.5,6.012788114
KT2440,2,5,39.5,5.81252563
KT2440,2,2,39.5,5.874144856
KT2440,2,1,39.5,5.677733574
KT2440,2,0,39.5,4.476158671
KT2440,3,90,39.5,0.074235231
KT2440,3,70,39.5,0.062681626
KT2440,3,50,39.5,0.070384029
KT2440,3,25,39.5,0.039574417
KT2440,3,20,39.5,0.197116994
KT2440,3,15,39.5,3.960259607
KT2440,3,10,39.5,6.297777033
KT2440,3,5,39.5,5.862591251
KT2440,3,2,39.5,5.858740049
KT2440,3,1,39.5,5.758608807
KT2440,3,0,39.5,4.506968284
KT2440,1,90,39.75,0.039707217
KT2440,1,70,39.75,0.04740962
KT2440,1,50,39.75,0.058963225
KT2440,1,25,39.75,0.032004813
KT2440,1,20,39.75,1.402218616
KT2440,1,15,39.75,2.920915457
KT2440,1,10,39.75,3.448020641
KT2440,1,5,39.75,4.098873714
KT2440,1,2,39.75,4.202856157
KT2440,1,1,39.75,4.229814568
KT2440,1,0,39.75,4.052659294
KT2440,2,90,39.75,0.058963225
KT2440,2,70,39.75,0.039707217
KT2440,2,50,39.75,0.051260821
KT2440,2,25,39.75,0.028153612
KT2440,2,20,39.75,0.349434671
KT2440,2,15,39.75,3.704903501
KT2440,2,10,39.75,6.024474519
KT2440,2,5,39.75,5.797253624
KT2440,2,2,39.75,5.824212035
KT2440,2,1,39.75,5.67016397
KT2440,2,0,39.75,4.457035463
KT2440,3,90,39.75,0.074368031
KT2440,3,70,39.75,0.070516829
KT2440,3,50,39.75,0.074368031
KT2440,3,25,39.75,0.035856015
KT2440,3,20,39.75,0.210556789
KT2440,3,15,39.75,3.960259607
KT2440,3,10,39.75,6.297909833
KT2440,3,5,39.75,5.858872849
KT2440,3,2,39.75,5.866575253
KT2440,3,1,39.75,5.762592809
KT2440,3,0,39.75,4.495547479
KT2440,1,90,40,0.038910416
KT2440,1,70,40,0.046612819
KT2440,1,50,40,0.054315223
