Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml,Raw_od_min,OD,Plt_Cond_Ratio_Time,mean_OD_zero,Fit
14:59:43,4,A1,0.242,14.99528,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.066,4 - SFP - 20 - 14:59:43,0.118,0.559322034
15:59:44,4,A1,0.243,15.99556,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.067,4 - SFP - 20 - 15:59:44,0.117,0.572649573
16:59:44,4,A1,0.246,16.99556,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.07,4 - SFP - 20 - 16:59:44,0.116,0.603448276
17:59:44,4,A1,0.248,17.99556,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.072,4 - SFP - 20 - 17:59:44,0.115666667,0.622478386
18:59:45,4,A1,0.25,18.99583,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.074,4 - SFP - 20 - 18:59:45,0.115666667,0.639769452
19:59:47,4,A1,0.251,19.99639,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.075,4 - SFP - 20 - 19:59:47,0.115666667,0.648414986
20:59:48,4,A1,0.252,20.99667,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.076,4 - SFP - 20 - 20:59:48,0.115333333,0.658959538
21:59:49,4,A1,0.253,21.99694,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.077,4 - SFP - 20 - 21:59:49,0.115666667,0.665706052
22:59:50,4,A1,0.254,22.99722,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.078,4 - SFP - 20 - 22:59:50,0.115666667,0.674351585
23:59:51,4,A1,0.256,23.9975,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.08,4 - SFP - 20 - 23:59:51,0.116333333,0.687679083
24:59:52,4,A1,0.258,24.99778,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.082,4 - SFP - 20 - 24:59:52,0.117,0.700854701
25:59:53,4,A1,0.259,25.99806,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.083,4 - SFP - 20 - 25:59:53,0.117666667,0.705382436
26:59:54,4,A1,0.26,26.99833,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.084,4 - SFP - 20 - 26:59:54,0.118333333,0.709859155
27:59:54,4,A1,0.266,27.99833,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.09,4 - SFP - 20 - 27:59:54,0.119,0.756302521
28:59:55,4,A1,0.274,28.99861,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.098,4 - SFP - 20 - 28:59:55,0.119666667,0.818941504
29:59:56,4,A1,0.277,29.99889,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.101,4 - SFP - 20 - 29:59:56,0.12,0.841666667
30:59:58,4,A1,0.283,30.99944,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.107,4 - SFP - 20 - 30:59:58,0.120666667,0.886740331
31:59:58,4,A1,0.288,31.99944,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.112,4 - SFP - 20 - 31:59:58,0.121,0.925619835
32:59:59,4,A1,0.282,32.99972,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.106,4 - SFP - 20 - 32:59:59,0.122,0.868852459
34:00:00,4,A1,0.271,34,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.095,4 - SFP - 20 - 34:00:00,0.122666667,0.774456522
35:00:01,4,A1,0.259,35.00028,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.083,4 - SFP - 20 - 35:00:01,0.123666667,0.67115903
36:00:02,4,A1,0.25,36.00056,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.074,4 - SFP - 20 - 36:00:02,0.124666667,0.593582888
37:00:03,4,A1,0.244,37.00083,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.068,4 - SFP - 20 - 37:00:03,0.126666667,0.536842105
38:00:03,4,A1,0.25,38.00083,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.074,4 - SFP - 20 - 38:00:03,0.128333333,0.576623377
39:00:04,4,A1,0.248,39.00111,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.072,4 - SFP - 20 - 39:00:04,0.130333333,0.552429668
40:00:05,4,A1,0.248,40.00139,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.072,4 - SFP - 20 - 40:00:05,0.133333333,0.54
41:00:06,4,A1,0.248,41.00167,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.072,4 - SFP - 20 - 41:00:06,0.134,0.537313433
42:00:07,4,A1,0.248,42.00194,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.072,4 - SFP - 20 - 42:00:07,0.135666667,0.530712531
43:00:08,4,A1,0.249,43.00222,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.073,4 - SFP - 20 - 43:00:08,0.137333333,0.531553398
44:00:09,4,A1,0.249,44.0025,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.073,4 - SFP - 20 - 44:00:09,0.139333333,0.523923445
45:00:10,4,A1,0.249,45.00278,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.073,4 - SFP - 20 - 45:00:10,0.140333333,0.520190024
46:00:12,4,A1,0.25,46.00333,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.074,4 - SFP - 20 - 46:00:12,0.144,0.513888889
47:00:11,4,A1,0.25,47.00306,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.074,4 - SFP - 20 - 47:00:11,0.146,0.506849315
48:00:12,4,A1,0.251,48.00333,SPL1,4 - SPL1,A,1,SFP,20,128,29.19296,0.176,0.075,4 - SFP - 20 - 48:00:12,0.150666667,0.497787611
0:00:34,1,A2,0.218,0.00944,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 0:00:34,0.03,1
0:59:29,1,A2,0.21,0.99139,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 0:59:29,0.03,1
1:59:31,1,A2,0.21,1.99194,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 1:59:31,0.03,1
2:59:31,1,A2,0.209,2.99194,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 2:59:31,0.03,1
3:59:33,1,A2,0.211,3.9925,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 3:59:33,0.067333333,0.445544554
4:59:33,1,A2,0.214,4.9925,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 4:59:33,0.153333333,0.195652174
5:59:34,1,A2,0.218,5.99278,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 5:59:34,0.168,0.178571429
6:59:35,1,A2,0.224,6.99306,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 6:59:35,0.17,0.176470588
7:59:36,1,A2,0.232,7.99333,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.03,1 - SF - 20 - 7:59:36,0.171,0.175438596
8:59:37,1,A2,0.242,8.99361,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.033,1 - SF - 20 - 8:59:37,0.171,0.192982456
9:59:38,1,A2,0.254,9.99389,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.045,1 - SF - 20 - 9:59:38,0.17,0.264705882
10:59:39,1,A2,0.265,10.99417,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.056,1 - SF - 20 - 10:59:39,0.169,0.331360947
11:59:40,1,A2,0.275,11.99444,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.066,1 - SF - 20 - 11:59:40,0.167666667,0.393638171
12:59:41,1,A2,0.277,12.99472,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.068,1 - SF - 20 - 12:59:41,0.165333333,0.411290323
13:59:42,1,A2,0.276,13.995,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.067,1 - SF - 20 - 13:59:42,0.163333333,0.410204082
14:59:43,1,A2,0.274,14.99528,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.065,1 - SF - 20 - 14:59:43,0.162,0.401234568
15:59:44,1,A2,0.274,15.99556,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.065,1 - SF - 20 - 15:59:44,0.161333333,0.402892562
16:59:45,1,A2,0.272,16.99583,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.063,1 - SF - 20 - 16:59:45,0.16,0.39375
17:59:44,1,A2,0.27,17.99556,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.061,1 - SF - 20 - 17:59:44,0.16,0.38125
18:59:45,1,A2,0.27,18.99583,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.061,1 - SF - 20 - 18:59:45,0.159333333,0.382845188
19:59:47,1,A2,0.268,19.99639,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.059,1 - SF - 20 - 19:59:47,0.158333333,0.372631579
20:59:47,1,A2,0.267,20.99639,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.058,1 - SF - 20 - 20:59:47,0.158666667,0.365546218
21:59:49,1,A2,0.265,21.99694,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.056,1 - SF - 20 - 21:59:49,0.159333333,0.351464435
22:59:50,1,A2,0.264,22.99722,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.055,1 - SF - 20 - 22:59:50,0.159666667,0.344467641
23:59:51,1,A2,0.263,23.9975,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.054,1 - SF - 20 - 23:59:51,0.157333333,0.343220339
24:59:51,1,A2,0.262,24.9975,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 24:59:51,0.158333333,0.334736842
25:59:52,1,A2,0.261,25.99778,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 25:59:52,0.158333333,0.328421053
26:59:54,1,A2,0.262,26.99833,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 26:59:54,0.158,0.335443038
27:59:54,1,A2,0.262,27.99833,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 27:59:54,0.158,0.335443038
28:59:55,1,A2,0.262,28.99861,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 28:59:55,0.158,0.335443038
29:59:56,1,A2,0.262,29.99889,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 29:59:56,0.158,0.335443038
30:59:57,1,A2,0.262,30.99917,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 30:59:57,0.158,0.335443038
31:59:58,1,A2,0.261,31.99944,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 31:59:58,0.158666667,0.327731092
32:59:58,1,A2,0.261,32.99944,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 32:59:58,0.16,0.325
34:00:00,1,A2,0.261,34,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 34:00:00,0.159333333,0.326359833
35:00:01,1,A2,0.261,35.00028,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 35:00:01,0.159,0.327044025
36:00:01,1,A2,0.261,36.00028,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 36:00:01,0.159666667,0.325678497
37:00:02,1,A2,0.262,37.00056,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 37:00:02,0.16,0.33125
38:00:03,1,A2,0.261,38.00083,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.052,1 - SF - 20 - 38:00:03,0.160333333,0.324324324
39:00:04,1,A2,0.262,39.00111,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 39:00:04,0.16,0.33125
40:00:05,1,A2,0.262,40.00139,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 40:00:05,0.160666667,0.329875519
41:00:06,1,A2,0.262,41.00167,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.053,1 - SF - 20 - 41:00:06,0.161666667,0.327835052
42:00:06,1,A2,0.263,42.00167,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.054,1 - SF - 20 - 42:00:06,0.161666667,0.334020619
43:00:08,1,A2,0.263,43.00222,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.054,1 - SF - 20 - 43:00:08,0.162,0.333333333
44:00:09,1,A2,0.263,44.0025,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.054,1 - SF - 20 - 44:00:09,0.163,0.331288344
45:00:09,1,A2,0.263,45.0025,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.054,1 - SF - 20 - 45:00:09,0.164,0.329268293
46:00:11,1,A2,0.264,46.00306,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.055,1 - SF - 20 - 46:00:11,0.164666667,0.334008097
47:00:11,1,A2,0.264,47.00306,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.055,1 - SF - 20 - 47:00:11,0.165,0.333333333
48:00:12,1,A2,0.265,48.00333,SPL17,1 - SPL17,A,2,SF,20,128,29.19296,0.209,0.056,1 - SF - 20 - 48:00:12,0.165666667,0.338028169
0:00:34,2,A2,0.191,0.00944,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.03,2 - SF - 20 - 0:00:34,0.03,1
0:59:29,2,A2,0.222,0.99139,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.031,2 - SF - 20 - 0:59:29,0.03,1.033333333
1:59:31,2,A2,0.207,1.99194,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.03,2 - SF - 20 - 1:59:31,0.03,1
2:59:31,2,A2,0.209,2.99194,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.03,2 - SF - 20 - 2:59:31,0.03,1
3:59:33,2,A2,0.212,3.9925,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.03,2 - SF - 20 - 3:59:33,0.061333333,0.489130435
4:59:33,2,A2,0.219,4.9925,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.03,2 - SF - 20 - 4:59:33,0.117666667,0.254957507
5:59:34,2,A2,0.234,5.99278,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.043,2 - SF - 20 - 5:59:34,0.126333333,0.340369393
6:59:35,2,A2,0.252,6.99306,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.061,2 - SF - 20 - 6:59:35,0.128333333,0.475324675
7:59:36,2,A2,0.263,7.99333,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.072,2 - SF - 20 - 7:59:36,0.128666667,0.559585492
8:59:37,2,A2,0.272,8.99361,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.081,2 - SF - 20 - 8:59:37,0.129,0.627906977
9:59:38,2,A2,0.275,9.99389,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.084,2 - SF - 20 - 9:59:38,0.129,0.651162791
10:59:39,2,A2,0.268,10.99417,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.077,2 - SF - 20 - 10:59:39,0.128666667,0.598445596
11:59:40,2,A2,0.269,11.99444,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.078,2 - SF - 20 - 11:59:40,0.127666667,0.610966057
12:59:41,2,A2,0.263,12.99472,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.072,2 - SF - 20 - 12:59:41,0.125666667,0.572944297
13:59:42,2,A2,0.264,13.995,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.073,2 - SF - 20 - 13:59:42,0.124333333,0.587131367
14:59:43,2,A2,0.256,14.99528,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.065,2 - SF - 20 - 14:59:43,0.123666667,0.525606469
15:59:44,2,A2,0.254,15.99556,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.063,2 - SF - 20 - 15:59:44,0.122333333,0.514986376
16:59:44,2,A2,0.248,16.99556,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.057,2 - SF - 20 - 16:59:44,0.121666667,0.468493151
17:59:44,2,A2,0.248,17.99556,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.057,2 - SF - 20 - 17:59:44,0.122,0.467213115
18:59:45,2,A2,0.249,18.99583,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.058,2 - SF - 20 - 18:59:45,0.122,0.475409836
19:59:47,2,A2,0.252,19.99639,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.061,2 - SF - 20 - 19:59:47,0.121666667,0.501369863
20:59:47,2,A2,0.256,20.99639,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.065,2 - SF - 20 - 20:59:47,0.122,0.532786885
21:59:49,2,A2,0.261,21.99694,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.07,2 - SF - 20 - 21:59:49,0.122,0.573770492
22:59:50,2,A2,0.263,22.99722,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.072,2 - SF - 20 - 22:59:50,0.122333333,0.588555858
23:59:51,2,A2,0.263,23.9975,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.072,2 - SF - 20 - 23:59:51,0.122,0.590163934
24:59:52,2,A2,0.27,24.99778,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.079,2 - SF - 20 - 24:59:52,0.122,0.647540984
25:59:53,2,A2,0.273,25.99806,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.082,2 - SF - 20 - 25:59:53,0.122666667,0.668478261
26:59:54,2,A2,0.275,26.99833,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.084,2 - SF - 20 - 26:59:54,0.122666667,0.684782609
27:59:54,2,A2,0.28,27.99833,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.089,2 - SF - 20 - 27:59:54,0.123666667,0.71967655
28:59:55,2,A2,0.283,28.99861,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.092,2 - SF - 20 - 28:59:55,0.123333333,0.745945946
29:59:56,2,A2,0.286,29.99889,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.095,2 - SF - 20 - 29:59:56,0.124333333,0.764075067
30:59:57,2,A2,0.29,30.99917,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.099,2 - SF - 20 - 30:59:57,0.124666667,0.794117647
31:59:58,2,A2,0.291,31.99944,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.1,2 - SF - 20 - 31:59:58,0.125333333,0.79787234
32:59:58,2,A2,0.294,32.99944,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.103,2 - SF - 20 - 32:59:58,0.125666667,0.819628647
34:00:00,2,A2,0.296,34,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.105,2 - SF - 20 - 34:00:00,0.126666667,0.828947368
35:00:01,2,A2,0.298,35.00028,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.107,2 - SF - 20 - 35:00:01,0.128,0.8359375
36:00:02,2,A2,0.3,36.00056,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.109,2 - SF - 20 - 36:00:02,0.129,0.84496124
37:00:02,2,A2,0.3,37.00056,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.109,2 - SF - 20 - 37:00:02,0.130333333,0.836317136
38:00:03,2,A2,0.303,38.00083,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.112,2 - SF - 20 - 38:00:03,0.131666667,0.850632911
39:00:04,2,A2,0.303,39.00111,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.112,2 - SF - 20 - 39:00:04,0.133,0.842105263
40:00:05,2,A2,0.304,40.00139,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.113,2 - SF - 20 - 40:00:05,0.133333333,0.8475
41:00:06,2,A2,0.304,41.00167,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.113,2 - SF - 20 - 41:00:06,0.135333333,0.834975369
42:00:07,2,A2,0.302,42.00194,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.111,2 - SF - 20 - 42:00:07,0.137333333,0.808252427
43:00:08,2,A2,0.304,43.00222,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.113,2 - SF - 20 - 43:00:08,0.139,0.81294964
44:00:09,2,A2,0.304,44.0025,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.113,2 - SF - 20 - 44:00:09,0.140666667,0.803317536
45:00:10,2,A2,0.307,45.00278,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.116,2 - SF - 20 - 45:00:10,0.143,0.811188811
46:00:11,2,A2,0.306,46.00306,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.115,2 - SF - 20 - 46:00:11,0.145,0.793103448
47:00:11,2,A2,0.307,47.00306,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.116,2 - SF - 20 - 47:00:11,0.146666667,0.790909091
48:00:12,2,A2,0.31,48.00333,SPL17,2 - SPL17,A,2,SF,20,128,29.19296,0.191,0.119,2 - SF - 20 - 48:00:12,0.150666667,0.789823009
0:00:34,3,A2,0.213,0.00944,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 0:00:34,0.032333333,0.927835052
0:59:29,3,A2,0.205,0.99139,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 0:59:29,0.03,1
1:59:31,3,A2,0.203,1.99194,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 1:59:31,0.03,1
2:59:31,3,A2,0.204,2.99194,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 2:59:31,0.03,1
3:59:33,3,A2,0.205,3.9925,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 3:59:33,0.042333333,0.708661417
4:59:33,3,A2,0.208,4.9925,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 4:59:33,0.136666667,0.219512195
5:59:35,3,A2,0.212,5.99306,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 5:59:35,0.235666667,0.127298444
6:59:35,3,A2,0.219,6.99306,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 6:59:35,0.248333333,0.120805369
7:59:36,3,A2,0.23,7.99333,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.03,3 - SFP - 20 - 7:59:36,0.243333333,0.123287671
8:59:37,3,A2,0.242,8.99361,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.039,3 - SFP - 20 - 8:59:37,0.239,0.163179916
9:59:38,3,A2,0.257,9.99389,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.054,3 - SFP - 20 - 9:59:38,0.233666667,0.231098431
10:59:38,3,A2,0.27,10.99389,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.067,3 - SFP - 20 - 10:59:38,0.228666667,0.293002915
11:59:40,3,A2,0.276,11.99444,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.073,3 - SFP - 20 - 11:59:40,0.223666667,0.326378539
12:59:41,3,A2,0.272,12.99472,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.069,3 - SFP - 20 - 12:59:41,0.217666667,0.316998469
13:59:42,3,A2,0.271,13.995,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.068,3 - SFP - 20 - 13:59:42,0.211,0.322274882
14:59:43,3,A2,0.27,14.99528,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.067,3 - SFP - 20 - 14:59:43,0.207333333,0.323151125
15:59:44,3,A2,0.269,15.99556,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.066,3 - SFP - 20 - 15:59:44,0.202333333,0.326194399
16:59:44,3,A2,0.268,16.99556,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.065,3 - SFP - 20 - 16:59:44,0.198333333,0.327731092
17:59:44,3,A2,0.267,17.99556,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.064,3 - SFP - 20 - 17:59:44,0.194333333,0.329331046
18:59:45,3,A2,0.266,18.99583,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.063,3 - SFP - 20 - 18:59:45,0.192333333,0.327556326
19:59:47,3,A2,0.266,19.99639,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.063,3 - SFP - 20 - 19:59:47,0.19,0.331578947
20:59:48,3,A2,0.266,20.99667,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.063,3 - SFP - 20 - 20:59:48,0.188,0.335106383
21:59:49,3,A2,0.265,21.99694,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.062,3 - SFP - 20 - 21:59:49,0.186666667,0.332142857
22:59:50,3,A2,0.264,22.99722,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 22:59:50,0.186333333,0.327370304
23:59:51,3,A2,0.266,23.9975,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.063,3 - SFP - 20 - 23:59:51,0.185666667,0.339317774
24:59:51,3,A2,0.264,24.9975,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 24:59:51,0.185333333,0.329136691
25:59:53,3,A2,0.264,25.99806,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 25:59:53,0.185,0.32972973
26:59:54,3,A2,0.264,26.99833,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 26:59:54,0.184666667,0.33032491
27:59:54,3,A2,0.264,27.99833,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 27:59:54,0.184666667,0.33032491
28:59:55,3,A2,0.264,28.99861,SPL17,3 - SPL17,A,2,SFP,20,128,29.19296,0.203,0.061,3 - SFP - 20 - 28:59:55,0.184333333,0.330922242
